type,vendor,description,name,product_link,material,coating,coolant_type,overall_length,shank_length,shank_dia,shoulder_length,shoulder_dia,nr_flutes,flute_length,flute_dia,tip_dia,tip_angle,tip_length,angle,corner_radius,thread_pitch,thread_profile_angle,thread_nr_teeth,taper_dia,taper_angle,preset_name,spindle,feed_xy,feed_z,feed_in,feed_out,clockwise,protrusion,tapered_type,unit
tapered mill,Dreanique,"T2BC-R0.25-15-H4 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T2BC-R0.25-15-H4,,Carbide,HSi,Mist,50.0,0,4.0,15.0,0.25,2,15.0,0.25,0,0,0,6.7,0.25,0,60,0,0,0,Default,10000,300,100,150,300,True,0,tapered_ball,millimeters
tapered mill,Dreanique,"T2BC-R0.25-20-H6 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T2BC-R0.25-20-H6,,Carbide,HSi,Mist,50.0,0,6.0,20.0,0.25,2,20.0,0.25,0,0,0,7.8,0.25,0,60,0,0,0,Default,10000,300,100,150,300,True,0,tapered_ball,millimeters
tapered mill,Dreanique,"T2BC-R0.25-20.5-H4 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T2BC-R0.25-20.5-H4,,Carbide,HSi,Mist,50.0,0,4.0,20.5,0.25,2,20.5,0.25,0,0,0,4.9,0.25,0,60,0,0,0,Default,10000,300,100,150,300,True,0,tapered_ball,millimeters
tapered mill,Dreanique,"T2BC-R0.25-30.5-H6 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T2BC-R0.25-30.5-H6,,Carbide,HSi,Mist,75.0,0,6.0,30.5,0.25,2,30.5,0.25,0,0,0,5.2,0.25,0,60,0,0,0,Default,10000,300,100,150,300,True,0,tapered_ball,millimeters
tapered mill,Dreanique,"T2BC-R0.5-15-H4 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T2BC-R0.5-15-H4,,Carbide,HSi,Mist,50.0,0,4.0,15.0,0.5,2,15.0,0.5,0,0,0,5.7,0.5,0,60,0,0,0,Default,10000,300,100,150,300,True,0,tapered_ball,millimeters
tapered mill,Dreanique,"T2BC-R0.5-20-H6 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T2BC-R0.5-20-H6,,Carbide,HSi,Mist,50.0,0,6.0,20.0,0.5,2,20.0,0.5,0,0,0,7.1,0.5,0,60,0,0,0,Default,10000,300,100,150,300,True,0,tapered_ball,millimeters
tapered mill,Dreanique,"T2BC-R0.5-20.5-H4 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T2BC-R0.5-20.5-H4,,Carbide,HSi,Mist,50.0,0,4.0,20.5,0.5,2,20.5,0.5,0,0,0,4.2,0.5,0,60,0,0,0,Default,10000,300,100,150,300,True,0,tapered_ball,millimeters
tapered mill,Dreanique,"T2BC-R0.5-30.5-H6 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T2BC-R0.5-30.5-H6,,Carbide,HSi,Mist,75.0,0,6.0,30.5,0.5,2,30.5,0.5,0,0,0,4.7,0.5,0,60,0,0,0,Default,10000,300,100,150,300,True,0,tapered_ball,millimeters
tapered mill,Dreanique,"T2BC-R0.5-47-H8 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T2BC-R0.5-47-H8,,Carbide,HSi,Mist,100.0,0,8.0,47.0,0.5,2,47.0,0.5,0,0,0,4.3,0.5,0,60,0,0,0,Default,10000,300,100,150,300,True,0,tapered_ball,millimeters
tapered mill,Dreanique,"T2BC-R0.75-15-H4 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T2BC-R0.75-15-H4,,Carbide,HSi,Mist,50.0,0,4.0,15.0,0.75,2,15.0,0.75,0,0,0,4.8,0.75,0,60,0,0,0,Default,10000,300,100,150,300,True,0,tapered_ball,millimeters
tapered mill,Dreanique,"T2BC-R0.75-20-H6 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T2BC-R0.75-20-H6,,Carbide,HSi,Mist,50.0,0,6.0,20.0,0.75,2,20.0,0.75,0,0,0,6.4,0.75,0,60,0,0,0,Default,10000,300,100,150,300,True,0,tapered_ball,millimeters
tapered mill,Dreanique,"T2BC-R0.75-20.5-H4 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T2BC-R0.75-20.5-H4,,Carbide,HSi,Mist,50.0,0,4.0,20.5,0.75,2,20.5,0.75,0,0,0,3.5,0.75,0,60,0,0,0,Default,10000,300,100,150,300,True,0,tapered_ball,millimeters
tapered mill,Dreanique,"T2BC-R0.75-30.5-H6 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T2BC-R0.75-30.5-H6,,Carbide,HSi,Mist,75.0,0,6.0,30.5,0.75,2,30.5,0.75,0,0,0,4.2,0.75,0,60,0,0,0,Default,10000,300,100,150,300,True,0,tapered_ball,millimeters
tapered mill,Dreanique,"T2BC-R0.75-47-H8 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T2BC-R0.75-47-H8,,Carbide,HSi,Mist,100.0,0,8.0,47.0,0.75,2,47.0,0.75,0,0,0,4.0,0.75,0,60,0,0,0,Default,10000,300,100,150,300,True,0,tapered_ball,millimeters
tapered mill,Dreanique,"T2BC-R1-15-H4 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T2BC-R1-15-H4,,Carbide,HSi,Mist,50.0,0,4.0,15.0,1.0,2,15.0,1.0,0,0,0,3.8,1.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,tapered_ball,millimeters
tapered mill,Dreanique,"T2BC-R1-20-H6 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T2BC-R1-20-H6,,Carbide,HSi,Mist,50.0,0,6.0,20.0,1.0,2,20.0,1.0,0,0,0,5.7,1.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,tapered_ball,millimeters
tapered mill,Dreanique,"T2BC-R1-20.5-H4 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T2BC-R1-20.5-H4,,Carbide,HSi,Mist,50.0,0,4.0,20.5,1.0,2,20.5,1.0,0,0,0,2.8,1.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,tapered_ball,millimeters
tapered mill,Dreanique,"T2BC-R1-30.5-H6 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T2BC-R1-30.5-H6,,Carbide,HSi,Mist,75.0,0,6.0,30.5,1.0,2,30.5,1.0,0,0,0,3.8,1.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,tapered_ball,millimeters
tapered mill,Dreanique,"T2BC-R1-47-H8 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T2BC-R1-47-H8,,Carbide,HSi,Mist,100.0,0,8.0,47.0,1.0,2,47.0,1.0,0,0,0,3.7,1.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,tapered_ball,millimeters
tapered mill,Dreanique,"T2BC-R1.5-20-H6 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T2BC-R1.5-20-H6,,Carbide,HSi,Mist,50.0,0,6.0,20.0,1.5,2,20.0,1.5,0,0,0,4.3,1.5,0,60,0,0,0,Default,10000,300,100,150,300,True,0,tapered_ball,millimeters
tapered mill,Dreanique,"T2BC-R1.5-30.5-H6 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T2BC-R1.5-30.5-H6,,Carbide,HSi,Mist,75.0,0,6.0,30.5,1.5,2,30.5,1.5,0,0,0,2.8,1.5,0,60,0,0,0,Default,10000,300,100,150,300,True,0,tapered_ball,millimeters
tapered mill,Dreanique,"T2BC-R1.5-47-H8 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T2BC-R1.5-47-H8,,Carbide,HSi,Mist,100.0,0,8.0,47.0,1.5,2,47.0,1.5,0,0,0,3.0,1.5,0,60,0,0,0,Default,10000,300,100,150,300,True,0,tapered_ball,millimeters
tapered mill,Dreanique,"T2BC-R2-20-H6 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T2BC-R2-20-H6,,Carbide,HSi,Mist,50.0,0,6.0,20.0,2.0,2,20.0,2.0,0,0,0,2.9,2.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,tapered_ball,millimeters
tapered mill,Dreanique,"T2BC-R2-30.5-H6 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T2BC-R2-30.5-H6,,Carbide,HSi,Mist,75.0,0,6.0,30.5,2.0,2,30.5,2.0,0,0,0,1.9,2.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,tapered_ball,millimeters
tapered mill,Dreanique,"T2BC-R2-47-H8 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T2BC-R2-47-H8,,Carbide,HSi,Mist,100.0,0,8.0,47.0,2.0,2,47.0,2.0,0,0,0,2.4,2.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,tapered_ball,millimeters
ball end mill,Dreanique,"T2BL-R1 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T2BL-R1,,Ti coated,TiAlXN,Mist,75.0,0,6.0,4.0,2.0,2,4.0,2.0,0,0,0,0.0,1.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
ball end mill,Dreanique,"T2BL-R1.25 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T2BL-R1.25,,Ti coated,TiAlXN,Mist,75.0,0,6.0,5.0,2.5,2,5.0,2.5,0,0,0,0.0,1.25,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
ball end mill,Dreanique,"T2BL-R1.5 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T2BL-R1.5,,Ti coated,TiAlXN,Mist,75.0,0,6.0,6.0,3.0,2,6.0,3.0,0,0,0,0.0,1.5,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
ball end mill,Dreanique,"T2BL-R1.75 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T2BL-R1.75,,Ti coated,TiAlXN,Mist,75.0,0,6.0,8.0,3.5,2,8.0,3.5,0,0,0,0.0,1.75,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
ball end mill,Dreanique,"T2BL-R2 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T2BL-R2,,Ti coated,TiAlXN,Mist,75.0,0,6.0,8.0,4.0,2,8.0,4.0,0,0,0,0.0,2.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
ball end mill,Dreanique,"T2BL-R2.5 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T2BL-R2.5,,Ti coated,TiAlXN,Mist,75.0,0,6.0,10.0,5.0,2,10.0,5.0,0,0,0,0.0,2.5,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
ball end mill,Dreanique,"T2BL-R2.75 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T2BL-R2.75,,Ti coated,TiAlXN,Mist,75.0,0,6.0,12.0,5.5,2,12.0,5.5,0,0,0,0.0,2.75,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
ball end mill,Dreanique,"T2BL-R3 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T2BL-R3,,Ti coated,TiAlXN,Mist,75.0,0,6.0,12.0,6.0,2,12.0,6.0,0,0,0,0.0,3.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
ball end mill,Dreanique,"T2BL-R3.5 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T2BL-R3.5,,Ti coated,TiAlXN,Mist,75.0,0,8.0,14.0,7.0,2,14.0,7.0,0,0,0,0.0,3.5,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
ball end mill,Dreanique,"T2BL-R4 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T2BL-R4,,Ti coated,TiAlXN,Mist,100.0,0,8.0,16.0,8.0,2,16.0,8.0,0,0,0,0.0,4.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
ball end mill,Dreanique,"T2BL-R4.5 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T2BL-R4.5,,Ti coated,TiAlXN,Mist,100.0,0,10.0,18.0,9.0,2,18.0,9.0,0,0,0,0.0,4.5,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
ball end mill,Dreanique,"T2BL-R5 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T2BL-R5,,Ti coated,TiAlXN,Mist,100.0,0,10.0,20.0,10.0,2,20.0,10.0,0,0,0,0.0,5.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
ball end mill,Dreanique,"T2BL-R6 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T2BL-R6,,Ti coated,TiAlXN,Mist,100.0,0,12.0,24.0,12.0,2,24.0,12.0,0,0,0,0.0,6.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
ball end mill,Dreanique,"T2BL-R7 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T2BL-R7,,Ti coated,TiAlXN,Mist,100.0,0,14.0,28.0,14.0,2,28.0,14.0,0,0,0,0.0,7.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
ball end mill,Dreanique,"T2BL-R8 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T2BL-R8,,Ti coated,TiAlXN,Mist,150.0,0,16.0,32.0,16.0,2,32.0,16.0,0,0,0,0.0,8.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
ball end mill,Dreanique,"T2BL-R10 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T2BL-R10,,Ti coated,TiAlXN,Mist,150.0,0,20.0,40.0,20.0,2,40.0,20.0,0,0,0,0.0,10.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,"T2E-D1 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T2E-D1,,Ti coated,TiAlXN,Mist,50.0,0,3.0,3.0,1.0,2,3.0,1.0,0,0,0,0.0,6.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,"T2E-D1S | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T2E-D1S,,Ti coated,TiAlXN,Mist,50.0,0,3.0,3.0,1.0,2,3.0,1.0,0,0,0,0.0,4.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,"T2E-D1.5 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T2E-D1.5,,Ti coated,TiAlXN,Mist,50.0,0,4.0,4.0,1.5,2,4.0,1.5,0,0,0,0.0,6.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,"T2E-D1.5S | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T2E-D1.5S,,Ti coated,TiAlXN,Mist,50.0,0,4.0,4.0,1.5,2,4.0,1.5,0,0,0,0.0,4.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,"T2E-D2 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T2E-D2,,Ti coated,TiAlXN,Mist,50.0,0,6.0,6.0,2.0,2,6.0,2.0,0,0,0,0.0,6.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,"T2E-D2S | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T2E-D2S,,Ti coated,TiAlXN,Mist,50.0,0,6.0,6.0,2.0,2,6.0,2.0,0,0,0,0.0,4.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,"T2E-D2.5 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T2E-D2.5,,Ti coated,TiAlXN,Mist,50.0,0,8.0,8.0,2.5,2,8.0,2.5,0,0,0,0.0,6.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,"T2E-D2.5S | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T2E-D2.5S,,Ti coated,TiAlXN,Mist,50.0,0,8.0,8.0,2.5,2,8.0,2.5,0,0,0,0.0,4.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,"T2E-D3 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T2E-D3,,Ti coated,TiAlXN,Mist,50.0,0,8.0,8.0,3.0,2,8.0,3.0,0,0,0,0.0,6.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,"T2E-D3S | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T2E-D3S,,Ti coated,TiAlXN,Mist,50.0,0,8.0,8.0,3.0,2,8.0,3.0,0,0,0,0.0,4.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,"T2E-D3.5 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T2E-D3.5,,Ti coated,TiAlXN,Mist,50.0,0,10.0,10.0,3.5,2,10.0,3.5,0,0,0,0.0,6.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,"T2E--D4S | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T2E--D4S,,Ti coated,TiAlXN,Mist,50.0,0,11.0,11.0,4.0,2,11.0,4.0,0,0,0,0.0,4.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,"T2E-D4 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T2E-D4,,Ti coated,TiAlXN,Mist,50.0,0,11.0,11.0,4.0,2,11.0,4.0,0,0,0,0.0,6.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,"T2E-D4.5 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T2E-D4.5,,Ti coated,TiAlXN,Mist,50.0,0,11.0,11.0,4.5,2,11.0,4.5,0,0,0,0.0,6.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,"T2E-D5 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T2E-D5,,Ti coated,TiAlXN,Mist,50.0,0,13.0,13.0,5.0,2,13.0,5.0,0,0,0,0.0,6.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,"T2E-D5.5 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T2E-D5.5,,Ti coated,TiAlXN,Mist,50.0,0,16.0,16.0,5.5,2,16.0,5.5,0,0,0,0.0,6.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,"T2E-D6 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T2E-D6,,Ti coated,TiAlXN,Mist,50.0,0,16.0,16.0,6.0,2,16.0,6.0,0,0,0,0.0,6.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,"T2E-D7 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T2E-D7,,Ti coated,TiAlXN,Mist,60.0,0,20.0,20.0,7.0,2,20.0,7.0,0,0,0,0.0,8.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,"T2E-D8 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T2E-D8,,Ti coated,TiAlXN,Mist,60.0,0,20.0,20.0,8.0,2,20.0,8.0,0,0,0,0.0,8.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,"T2E-D9 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T2E-D9,,Ti coated,TiAlXN,Mist,75.0,0,22.0,22.0,9.0,2,22.0,9.0,0,0,0,0.0,10.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,"T2E-D10 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T2E-D10,,Ti coated,TiAlXN,Mist,75.0,0,25.0,25.0,10.0,2,25.0,10.0,0,0,0,0.0,10.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,"T2E-D11 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T2E-D11,,Ti coated,TiAlXN,Mist,75.0,0,26.0,26.0,11.0,2,26.0,11.0,0,0,0,0.0,12.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,"T2E-D12 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T2E-D12,,Ti coated,TiAlXN,Mist,75.0,0,30.0,30.0,12.0,2,30.0,12.0,0,0,0,0.0,12.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,"T2E-D14 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T2E-D14,,Ti coated,TiAlXN,Mist,75.0,0,32.0,32.0,14.0,2,32.0,14.0,0,0,0,0.0,14.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,"T2E-D16 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T2E-D16,,Ti coated,TiAlXN,Mist,100.0,0,45.0,45.0,16.0,2,45.0,16.0,0,0,0,0.0,16.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,"T2E-D18 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T2E-D18,,Ti coated,TiAlXN,Mist,100.0,0,45.0,45.0,18.0,2,45.0,18.0,0,0,0,0.0,18.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,"T2E-D20 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T2E-D20,,Ti coated,TiAlXN,Mist,100.0,0,45.0,45.0,20.0,2,45.0,20.0,0,0,0,0.0,20.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
ball end mill,Dreanique,"T4B-R1.5 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T4B-R1.5,,Ti coated,TiAlXN,Mist,50.0,0,6.0,6.0,3.0,4,6.0,3.0,0,0,0,0.0,1.5,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
ball end mill,Dreanique,"T4B-R2 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T4B-R2,,Ti coated,TiAlXN,Mist,50.0,0,6.0,8.0,4.0,4,8.0,4.0,0,0,0,0.0,2.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
ball end mill,Dreanique,"T4B-R2.5 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T4B-R2.5,,Ti coated,TiAlXN,Mist,50.0,0,6.0,10.0,5.0,4,10.0,5.0,0,0,0,0.0,2.5,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
ball end mill,Dreanique,"T4B-R3 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T4B-R3,,Ti coated,TiAlXN,Mist,50.0,0,6.0,12.0,6.0,4,12.0,6.0,0,0,0,0.0,3.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
ball end mill,Dreanique,"T4B-R4 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T4B-R4,,Ti coated,TiAlXN,Mist,60.0,0,8.0,16.0,8.0,4,16.0,8.0,0,0,0,0.0,4.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
ball end mill,Dreanique,"T4B-R5 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T4B-R5,,Ti coated,TiAlXN,Mist,75.0,0,10.0,20.0,10.0,4,20.0,10.0,0,0,0,0.0,5.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
